Time(s),Ch 1  (V),Ch 2  (V),
0.037000,0.054800,0.850000
0.037200,0.054800,0.850000
0.037400,0.054000,0.850000
0.037600,0.054800,0.850000
0.037800,0.057200,0.850000
0.038000,0.058000,0.870000
0.038200,0.058800,0.850000
0.038400,0.063600,0.850000
0.038600,0.065200,0.850000
0.038800,0.066000,0.850000
0.039000,0.060400,0.870000
0.039200,0.056400,0.870000
0.039400,0.056400,0.870000
0.039600,0.058000,0.870000
0.039800,0.060400,0.870000
0.040000,0.074800,0.870000
0.040200,0.110000,0.870000
0.040400,0.071600,0.870000
0.040600,0.068400,0.870000
0.040800,0.063600,0.870000
0.041000,0.054800,0.870000
0.041200,0.050000,0.890000
0.041400,0.049200,0.890000
0.041600,0.049200,0.870000
0.041800,0.047600,0.890000
0.042000,0.049200,0.890000
0.042200,0.049200,0.890000
0.042400,0.048400,0.890000
0.042600,0.050800,0.910000
0.042800,0.051600,0.910000
0.043000,0.054800,0.890000
0.043200,0.054000,0.890000
0.043400,0.054000,0.910000
0.043600,0.051600,0.910000
0.043800,0.051600,0.910000
0.044000,0.053200,0.910000
0.044200,0.054000,0.910000
0.044400,0.054000,0.910000
0.044600,0.053200,0.910000
0.044800,0.056400,0.910000
0.045000,0.055600,0.930000
0.045200,0.058000,0.930000
0.045400,0.058000,0.910000
0.045600,0.058000,0.930000
0.045800,0.056400,0.930000
0.046000,0.057200,0.930000
0.046200,0.055600,0.930000
0.046400,0.057200,0.930000
0.046600,0.054000,0.950000
0.046800,0.055600,0.930000
0.047000,0.054800,0.930000
0.047200,0.055600,0.930000
0.047400,0.055600,0.930000
0.047600,0.054800,0.950000
0.047800,0.054800,0.950000
0.048000,0.054000,0.950000
0.048200,0.053200,0.950000
0.048400,0.053200,0.950000
0.048600,0.054800,0.950000
0.048800,0.052400,0.950000
0.049000,0.051600,0.950000
0.049200,0.052400,0.970000
0.049400,0.050000,0.970000
0.049600,0.051600,0.970000
0.049800,0.051600,0.970000
0.050000,0.050800,0.970000
0.050200,0.050000,0.970000
0.050400,0.050800,0.970000
0.050600,0.050800,0.970000
0.050800,0.050800,0.970000
0.051000,0.052400,0.970000
0.051200,0.053200,0.990000
0.051400,0.054800,0.970000
0.051600,0.053200,0.990000
0.051800,0.054000,0.970000
0.052000,0.054000,0.990000
0.052200,0.054000,0.990000
0.052400,0.054000,0.990000
0.052600,0.053200,0.990000
0.052800,0.054800,0.990000
0.053000,0.056400,0.990000
0.053200,0.054800,0.990000
0.053400,0.053200,0.990000
0.053600,0.053200,0.990000
0.053800,0.053200,0.990000
0.054000,0.054000,1.010000
0.054200,0.054000,1.010000
0.054400,0.055600,1.010000
0.054600,0.057200,1.010000
0.054800,0.065200,1.010000
0.055000,0.057200,1.010000
0.055200,0.054800,1.010000
0.055400,0.054800,1.010000
0.055600,0.057200,1.030000
0.055800,0.057200,1.010000
0.056000,0.066800,1.030000
0.056200,0.080400,1.030000
0.056400,0.082000,1.010000
0.056600,0.067600,1.030000
0.056800,0.067600,1.030000
0.057000,0.060400,1.030000
0.057200,0.070800,1.030000
0.057400,0.066000,1.030000
0.057600,0.054000,1.030000
0.057800,0.050000,1.030000
0.058000,0.050800,1.030000
0.058200,0.050800,1.050000
0.058400,0.050000,1.050000
0.058600,0.048400,1.050000
0.058800,0.050000,1.050000
0.059000,0.048400,1.050000
0.059200,0.050800,1.050000
0.059400,0.052400,1.050000
0.059600,0.051600,1.050000
0.059800,0.054000,1.050000
0.060000,0.054800,1.050000
0.060200,0.053200,1.050000
0.060400,0.051600,1.050000
0.060600,0.052400,1.050000
0.060800,0.052400,1.070000
0.061000,0.050800,1.070000
0.061200,0.054000,1.070000
0.061400,0.053200,1.050000
0.061600,0.052400,1.070000
0.061800,0.055600,1.070000
0.062000,0.057200,1.070000
0.062200,0.055600,1.070000
0.062400,0.058000,1.070000
0.062600,0.056400,1.070000
0.062800,0.056400,1.070000
0.063000,0.056400,1.070000
0.063200,0.056400,1.090000
0.063400,0.054800,1.070000
0.063600,0.054000,1.070000
0.063800,0.054800,1.090000
0.064000,0.054800,1.090000
0.064200,0.054000,1.090000
0.064400,0.054800,1.090000
0.064600,0.054800,1.090000
0.064800,0.052400,1.090000
0.065000,0.051600,1.090000
0.065200,0.053200,1.090000
0.065400,0.051600,1.090000
0.065600,0.051600,1.110000
0.065800,0.051600,1.110000
0.066000,0.049200,1.110000
0.066200,0.050800,1.090000
0.066400,0.049200,1.110000
0.066600,0.047600,1.110000
0.066800,0.048400,1.110000
0.067000,0.050000,1.130000
0.067200,0.051600,1.110000
0.067400,0.049200,1.110000
0.067600,0.050800,1.130000
0.067800,0.053200,1.130000
0.068000,0.052400,1.110000
0.068200,0.053200,1.110000
0.068400,0.054000,1.130000
0.068600,0.051600,1.130000
0.068800,0.054800,1.130000
0.069000,0.055600,1.130000
0.069200,0.052400,1.130000
0.069400,0.053200,1.130000
0.069600,0.055600,1.130000
0.069800,0.053200,1.130000
0.070000,0.054000,1.130000
0.070200,0.052400,1.130000
0.070400,0.053200,1.130000
0.070600,0.054000,1.150000
0.070800,0.053200,1.150000
0.071000,0.053200,1.150000
0.071200,0.053200,1.150000
0.071400,0.052400,1.130000
0.071600,0.052400,1.170000
0.071800,0.050800,1.150000
0.072000,0.052400,1.150000
0.072200,0.054000,1.150000
0.072400,0.054000,1.170000
0.072600,0.054800,1.170000
0.072800,0.053200,1.170000
0.073000,0.056400,1.150000
0.073200,0.054000,1.170000
0.073400,0.055600,1.170000
0.073600,0.053200,1.170000
0.073800,0.053200,1.170000
0.074000,0.050800,1.170000
0.074200,0.054000,1.170000
0.074400,0.052400,1.170000
0.074600,-0.001200,1.170000
0.074800,-0.000400,1.170000
0.075000,-0.002000,1.150000
0.075200,-0.000400,1.130000
0.075400,-0.000400,1.130000
0.075600,-0.001200,1.110000
0.075800,-0.001200,1.110000
0.076000,-0.000400,1.070000
0.076200,-0.000400,1.070000
0.076400,-0.000400,1.050000
0.076600,-0.001200,1.030000
0.076800,-0.001200,1.010000
0.077000,-0.000400,1.030000
0.077200,-0.000400,0.990000
0.077400,-0.001200,0.990000
0.077600,-0.000400,0.970000
0.077800,-0.000400,0.970000
0.078000,-0.002000,0.950000
0.078200,-0.001200,0.930000
0.078400,-0.000400,0.910000
0.078600,-0.001200,0.910000
0.078800,-0.001200,0.890000
0.079000,-0.000400,0.870000
0.079200,-0.001200,0.850000
0.079400,-0.002000,0.850000
0.079600,-0.001200,0.830000
0.079800,-0.001200,0.810000
0.080000,-0.001200,0.810000
0.080200,-0.001200,0.790000
0.080400,-0.001200,0.770000
0.080600,-0.001200,0.770000
0.080800,-0.001200,0.750000
0.081000,-0.001200,0.750000
0.081200,-0.000400,0.730000
0.081400,-0.001200,0.710000
0.081600,-0.001200,0.710000
0.081800,-0.000400,0.690000
0.082000,-0.001200,0.670000
0.082200,-0.001200,0.650000
0.082400,-0.001200,0.650000
0.082600,-0.001200,0.630000
0.082800,-0.000400,0.610000
0.083000,-0.001200,0.590000
0.083200,-0.001200,0.590000
0.083400,-0.000400,0.570000
0.083600,-0.000400,0.550000
0.083800,-0.001200,0.550000
0.084000,-0.001200,0.530000
0.084200,-0.000400,0.530000
0.084400,-0.001200,0.510000
0.084600,-0.001200,0.490000
0.084800,0.000400,0.490000
0.085000,-0.000400,0.470000
0.085200,-0.001200,0.450000
0.085400,-0.001200,0.450000
0.085600,-0.001200,0.430000
0.085800,-0.001200,0.410000
0.086000,0.054800,0.410000
0.086200,0.054000,0.410000
0.086400,0.050800,0.410000
0.086600,0.054000,0.410000
0.086800,0.052400,0.410000
0.087000,0.053200,0.410000
0.087200,0.051600,0.410000
0.087400,0.052400,0.430000
0.087600,0.052400,0.410000
0.087800,0.054000,0.430000
0.088000,0.054000,0.410000
0.088200,0.052400,0.430000
0.088400,0.053200,0.430000
0.088600,0.053200,0.410000
0.088800,0.053200,0.430000
0.089000,0.054800,0.430000
0.089200,0.053200,0.430000
0.089400,0.054000,0.410000
0.089600,0.052400,0.430000
0.089800,0.056400,0.430000
0.090000,0.052400,0.430000
0.090200,0.054000,0.430000
0.090400,0.053200,0.430000
0.090600,0.054000,0.450000
0.090800,0.052400,0.450000
0.091000,0.052400,0.450000
0.091200,0.052400,0.450000
0.091400,0.050800,0.450000
0.091600,0.050800,0.450000
0.091800,0.052400,0.470000
0.092000,0.053200,0.470000
0.092200,0.050000,0.450000
0.092400,0.053200,0.450000
0.092600,0.050000,0.470000
0.092800,0.053200,0.470000
0.093000,0.054800,0.470000
0.093200,0.056400,0.470000
0.093400,0.054000,0.450000
0.093600,0.055600,0.470000
0.093800,0.055600,0.470000
0.094000,0.056400,0.470000
0.094200,0.054800,0.490000
0.094400,0.054800,0.490000
0.094600,0.053200,0.470000
0.094800,0.053200,0.490000
0.095000,0.057200,0.490000
0.095200,0.058800,0.490000
0.095400,0.062000,0.490000
0.095600,0.057200,0.490000
0.095800,0.059600,0.490000
0.096000,0.058000,0.490000
0.096200,0.058000,0.490000
0.096400,0.067600,0.490000
0.096600,0.060400,0.490000
0.096800,0.060400,0.490000
0.097000,0.060400,0.490000
0.097200,0.063600,0.510000
0.097400,0.058800,0.510000
0.097600,0.059600,0.510000
0.097800,0.067600,0.510000
0.098000,0.061200,0.510000
0.098200,0.074800,0.510000
0.098400,0.058000,0.510000
0.098600,0.117200,0.530000
0.098800,0.066800,0.510000
0.099000,0.059600,0.530000
0.099200,0.062000,0.530000
0.099400,0.052400,0.530000
0.099600,0.050000,0.530000
0.099800,0.050000,0.530000
